OBJECTID,src_SA2_MAIN16,nbr_SA2_MAIN16,src_SA2_5DIG16,nbr_SA2_5DIG16,src_SA2_NAME16,nbr_SA2_NAME16,LENGTH,NODE_COUNT
311,106011109,106021114,11109,11114,Cessnock Region,Maitland,4.629318866990937,0
312,106011109,106021115,11109,11115,Cessnock Region,Maitland - East,6.276328703261138,0
313,106011109,106021118,11109,11118,Cessnock Region,Thornton - Millers Forest,3.574959002766617,0
314,106011109,111021218,11109,11218,Cessnock Region,Morisset - Cooranbong,31.420485426943820,0
315,106011109,111021221,11109,11221,Cessnock Region,West Wallsend - Barnsley - Killingworth,21.304555129630476,0
316,106011109,111031223,11109,11223,Cessnock Region,Beresfield - Hexham,5.275497541440228,0
317,106011109,111031226,11109,11226,Cessnock Region,Maryland - Fletcher - Minmi,2.750293559571556,0
318,106011109,115031299,11109,11299,Cessnock Region,Bilpin - Colo - St Albans,68.107856015899685,0
319,106011110,106011113,11110,11113,Dungog,Singleton Region,75.913311592713740,0
320,106011110,106021116,11110,11116,Dungog,Maitland - North,7.478494754223558,0
321,106011110,106021117,11110,11117,Dungog,Maitland - West,8.617131435295192,0
322,106011110,106031123,11110,11123,Dungog,Seaham - Woodville,52.460114706800375,0
323,106011110,106031125,11110,11125,Dungog,Williamtown - Medowie - Karuah,4.241716996325279,0
324,106011110,106041129,11110,11129,Dungog,Scone Region,20.646669086753441,0
325,106011110,108011151,11110,11151,Dungog,Bulahdelah - Stroud,91.370906432551195,0
326,106011110,108051167,11110,11167,Dungog,Gloucester,31.472856212505565,0
327,106011111,106021114,11111,11114,Kurri Kurri - Abermain,Maitland,8.882228855021307,0
328,106011111,106021117,11111,11117,Kurri Kurri - Abermain,Maitland - West,7.072877080062078,0
329,106011112,106011113,11112,11113,Singleton,Singleton Region,78.148045769745181,0
330,106011113,106021117,11113,11117,Singleton Region,Maitland - West,7.686743739781617,0
331,106011113,106041126,11113,11126,Singleton Region,Muswellbrook,20.496538384661967,0
332,106011113,106041127,11113,11127,Singleton Region,Muswellbrook Region,119.860406494504770,0
333,106011113,106041129,11113,11129,Singleton Region,Scone Region,24.614089145232448,0
334,106011113,115031299,11113,11299,Singleton Region,Bilpin - Colo - St Albans,46.037313907128201,0
335,106021114,106021115,11114,11115,Maitland,Maitland - East,7.690370866573322,0
336,106021114,106021116,11114,11116,Maitland,Maitland - North,3.503831399481674,0
337,106021114,106021117,11114,11117,Maitland,Maitland - West,16.113681766741209,0
338,106021115,106021116,11115,11116,Maitland - East,Maitland - North,9.856964181637942,0
339,106021115,106021118,11115,11118,Maitland - East,Thornton - Millers Forest,13.479512926173395,0
340,106021115,106031123,11115,11123,Maitland - East,Seaham - Woodville,0.850656506462124,0
341,106021116,106021117,11116,11117,Maitland - North,Maitland - West,18.772705062413234,0
342,106021116,106031123,11116,11123,Maitland - North,Seaham - Woodville,17.334644455791331,0
343,106021118,106031122,11118,11122,Thornton - Millers Forest,Raymond Terrace,7.045015317877712,0
344,106021118,106031123,11118,11123,Thornton - Millers Forest,Seaham - Woodville,16.257844855756815,0
345,106021118,111031223,11118,11223,Thornton - Millers Forest,Beresfield - Hexham,12.231469207331019,0
346,106031119,106031120,11119,11120,Anna Bay,Lemon Tree Passage - Tanilba Bay,26.547845952180403,0
347,106031119,106031121,11119,11121,Anna Bay,Nelson Bay Peninsula,12.614672753575952,0
348,106031119,106031125,11119,11125,Anna Bay,Williamtown - Medowie - Karuah,4.808127713745948,0
349,106031120,106031121,11120,11121,Lemon Tree Passage - Tanilba Bay,Nelson Bay Peninsula,2.450872584759995,0
350,106031120,106031125,11120,11125,Lemon Tree Passage - Tanilba Bay,Williamtown - Medowie - Karuah,18.257212475564241,0
351,106031122,106031123,11122,11123,Raymond Terrace,Seaham - Woodville,18.152570760263860,0
352,106031122,106031125,11122,11125,Raymond Terrace,Williamtown - Medowie - Karuah,36.133037066452161,0
353,106031122,111031223,11122,11223,Raymond Terrace,Beresfield - Hexham,6.330104542129171,0
354,106031123,106031125,11123,11125,Seaham - Woodville,Williamtown - Medowie - Karuah,7.202422581782656,0
355,106031124,106031125,11124,11125,Tea Gardens - Hawks Nest,Williamtown - Medowie - Karuah,10.286133469708940,0
356,106031124,108011151,11124,11151,Tea Gardens - Hawks Nest,Bulahdelah - Stroud,41.847953721059966,0
357,106031125,108011151,11125,11151,Williamtown - Medowie - Karuah,Bulahdelah - Stroud,23.037459789117893,0
358,106031125,111031232,11125,11232,Williamtown - Medowie - Karuah,Stockton - Fullerton Cove,8.354504566100070,0
359,106041126,106041127,11126,11127,Muswellbrook,Muswellbrook Region,112.202208275511640,0
360,106041127,106041129,11127,11129,Muswellbrook Region,Scone Region,187.619247069187880,0
361,106041128,106041129,11128,11129,Scone,Scone Region,68.137002957810367,0
362,106041129,108051167,11129,11167,Scone Region,Gloucester,86.290183761806730,0
363,106041129,110011189,11129,11189,Scone Region,Walcha,44.985898752048811,0
364,106041129,110041201,11129,11201,Scone Region,Quirindi,148.239982885063170,0
365,106041129,110041205,11129,11205,Scone Region,Tamworth Region,57.798619012730249,0
366,107011131,107011132,11131,11132,Dapto - Avondale,Horsley - Kembla Grange,16.929933090581848,0
367,107011131,107011545,11131,11545,Dapto - Avondale,Berkeley - Lake Heights - Cringila,5.865898871245504,0
368,107011131,107021135,11131,11135,Dapto - Avondale,Illawarra Catchment Reserve,6.045917403965628,0
369,107011131,107031136,11131,11136,Dapto - Avondale,Albion Park - Macquarie Pass,13.829069316112200,0
370,107011131,107031137,11131,11137,Dapto - Avondale,Albion Park Rail,4.513732551413949,0
371,107011132,107011134,11132,11134,Horsley - Kembla Grange,Unanderra - Mount Kembla,11.025089013436503,0
372,107011132,107011545,11132,11545,Horsley - Kembla Grange,Berkeley - Lake Heights - Cringila,2.396101339720705,0
373,107011132,107021135,11132,11135,Horsley - Kembla Grange,Illawarra Catchment Reserve,16.643168905941128,0
374,107011133,107011134,11133,11134,Port Kembla Industrial,Unanderra - Mount Kembla,2.819174771614098,0
375,107011133,107011545,11133,11545,Port Kembla Industrial,Berkeley - Lake Heights - Cringila,2.158093101511473,0
376,107011133,107011546,11133,11546,Port Kembla Industrial,Port Kembla - Warrawong,5.839903133636035,0
377,107011133,107041548,11133,11548,Port Kembla Industrial,Wollongong - East,2.381981730292137,0
378,107011133,107041549,11133,11549,Port Kembla Industrial,Wollongong - West,2.686052176044914,0
379,107011134,107011545,11134,11545,Unanderra - Mount Kembla,Berkeley - Lake Heights - Cringila,6.012204617453088,0
380,107011134,107021135,11134,11135,Unanderra - Mount Kembla,Illawarra Catchment Reserve,6.817269626871525,0
381,107011134,107041146,11134,11146,Unanderra - Mount Kembla,Figtree - Keiraville,8.294890718456562,0
382,107011134,107041549,11134,11549,Unanderra - Mount Kembla,Wollongong - West,0.022615866641903,0
383,107011545,107011546,11545,11546,Berkeley - Lake Heights - Cringila,Port Kembla - Warrawong,2.054976680449466,0
384,107011546,107011547,11546,11547,Port Kembla - Warrawong,Windang - Primbee,1.398004491023315,0
385,107021135,107031136,11135,11136,Illawarra Catchment Reserve,Albion Park - Macquarie Pass,4.595042105954003,0
386,107021135,107041144,11135,11144,Illawarra Catchment Reserve,Balgownie - Fairy Meadow,2.054855732059153,0
387,107021135,107041145,11135,11145,Illawarra Catchment Reserve,Corrimal - Tarrawanna - Bellambi,3.595289837169222,0
388,107021135,107041146,11135,11146,Illawarra Catchment Reserve,Figtree - Keiraville,3.995171110735084,0
389,107021135,107041147,11135,11147,Illawarra Catchment Reserve,Helensburgh,9.519108997062981,0
390,107021135,107041148,11135,11148,Illawarra Catchment Reserve,Thirroul - Austinmer - Coalcliff,9.188218436952086,0
391,107021135,107041150,11135,11150,Illawarra Catchment Reserve,Woonona - Bulli - Russell Vale,6.282280798719202,0
392,107021135,114021285,11135,11285,Illawarra Catchment Reserve,Hill Top - Colo Vale,21.931977674173108,0
393,107021135,114021286,11135,11286,Illawarra Catchment Reserve,Mittagong,13.235561668663397,0
394,107021135,114021288,11135,11288,Illawarra Catchment Reserve,Robertson - Fitzroy Falls,28.093000132857448,0
395,107021135,123031445,11135,11445,Illawarra Catchment Reserve,Bargo,18.233933085437176,0
396,107021135,123031446,11135,11446,Illawarra Catchment Reserve,Douglas Park - Appin,40.648993479027169,0
397,107031136,107031137,11136,11137,Albion Park - Macquarie Pass,Albion Park Rail,4.434988197168284,0
398,107031136,107031140,11136,11140,Albion Park - Macquarie Pass,Kiama Hinterland - Gerringong,6.226404180155880,0
399,107031136,107031141,11136,11141,Albion Park - Macquarie Pass,Shellharbour - Flinders,6.610085102660887,0
400,107031136,114021288,11136,11288,Albion Park - Macquarie Pass,Robertson - Fitzroy Falls,19.415636896643058,0
401,107031137,107031141,11137,11141,Albion Park Rail,Shellharbour - Flinders,4.443404280949943,0
402,107031137,107031142,11137,11142,Albion Park Rail,Shellharbour - Oak Flats,3.673521331227459,0
403,107031138,107031139,11138,11139,Kiama,Kiama Downs - Minnamurra,3.284995085508676,0
404,107031138,107031140,11138,11140,Kiama,Kiama Hinterland - Gerringong,13.159310471712589,0
405,107031139,107031140,11139,11140,Kiama Downs - Minnamurra,Kiama Hinterland - Gerringong,2.116548852671227,0
406,107031139,107031141,11139,11141,Kiama Downs - Minnamurra,Shellharbour - Flinders,10.803233696971171,0
407,107031140,107031141,11140,11141,Kiama Hinterland - Gerringong,Shellharbour - Flinders,10.600967265724334,0
408,107031140,114011272,11140,11272,Kiama Hinterland - Gerringong,Berry - Kangaroo Valley,55.034436805153810,0
409,107031140,114021288,11140,11288,Kiama Hinterland - Gerringong,Robertson - Fitzroy Falls,18.336998669565542,0
410,107031141,107031142,11141,11142,Shellharbour - Flinders,Shellharbour - Oak Flats,2.868439055255578,0
411,107031141,107031143,11141,11143,Shellharbour - Flinders,Warilla,5.138305757218766,0
412,107031142,107031143,11142,11143,Shellharbour - Oak Flats,Warilla,2.822300833746328,0
413,107041144,107041145,11144,11145,Balgownie - Fairy Meadow,Corrimal - Tarrawanna - Bellambi,7.772408379005134,0
414,107041144,107041146,11144,11146,Balgownie - Fairy Meadow,Figtree - Keiraville,4.864498444097525,0
415,107041144,107041548,11144,11548,Balgownie - Fairy Meadow,Wollongong - East,3.390282528119865,0
416,107041144,107041549,11144,11549,Balgownie - Fairy Meadow,Wollongong - West,1.338402457756113,0
417,107041145,107041150,11145,11150,Corrimal - Tarrawanna - Bellambi,Woonona - Bulli - Russell Vale,5.262621506849984,0
418,107041146,107041549,11146,11549,Figtree - Keiraville,Wollongong - West,4.858675043115825,0
419,107041147,107041148,11147,11148,Helensburgh,Thirroul - Austinmer - Coalcliff,6.106999064421122,0
420,107041147,123021439,11147,11439,Helensburgh,Holsworthy Military Area,22.914026865772385,0
421,107041147,123031446,11147,11446,Helensburgh,Douglas Park - Appin,9.542168663828585,0
422,107041147,128021533,11147,11533,Helensburgh,Heathcote - Waterfall,9.313368781851599,0
423,107041147,128021537,11147,11537,Helensburgh,Royal National Park,11.353771767462820,0
424,107041148,107041150,11148,11150,Thirroul - Austinmer - Coalcliff,Woonona - Bulli - Russell Vale,6.243840544752028,0
425,107041548,107041549,11548,11549,Wollongong - East,Wollongong - West,3.581017665501011,0
426,108011151,108011153,11151,11153,Bulahdelah - Stroud,Forster-Tuncurry Region,83.088033255484575,0
427,108011151,108051167,11151,11167,Bulahdelah - Stroud,Gloucester,70.564321822076721,0
428,108011151,108051170,11151,11170,Bulahdelah - Stroud,Taree Region,25.583237952955198,0
429,108011152,108011153,11152,11153,Forster,Forster-Tuncurry Region,27.866243535801136,0
430,108011152,108011154,11152,11154,Forster,Tuncurry,1.662682108886987,0
431,108011153,108011154,11153,11154,Forster-Tuncurry Region,Tuncurry,16.696130699141602,0
432,108011153,108051168,11153,11168,Forster-Tuncurry Region,Old Bar - Manning Point - Red Head,12.090762739417990,0
433,108011153,108051170,11153,11170,Forster-Tuncurry Region,Taree Region,32.788195353822005,0
434,108021155,108021156,11155,11156,Kempsey,Kempsey Region,111.780791083986460,0
435,108021156,108021157,11156,11157,Kempsey Region,Macksville - Scotts Head,2.741667712040891,0
436,108021156,108021159,11156,11159,Kempsey Region,Nambucca Heads Region,108.136000315665630,0
437,108021156,108021160,11156,11160,Kempsey Region,South West Rocks,17.875371775335520,0
438,108021156,108041165,11156,11165,Kempsey Region,Port Macquarie Region,109.974583685309980,0
439,108021156,110011187,11156,11187,Kempsey Region,Armidale Region - North,80.360295130630675,0
440,108021156,110011189,11156,11189,Kempsey Region,Walcha,57.989614287201398,0
441,108021157,108021158,11157,11158,Macksville - Scotts Head,Nambucca Heads,14.472520901485607,0
442,108021157,108021159,11157,11159,Macksville - Scotts Head,Nambucca Heads Region,35.357750957993716,0
443,108021158,108021159,11158,11159,Nambucca Heads,Nambucca Heads Region,12.513708213270540,0
444,108041162,108041163,11162,11163,Laurieton - Bonny Hills,Port Macquarie - East,1.133470126065862,0
445,108041162,108041165,11162,11165,Laurieton - Bonny Hills,Port Macquarie Region,42.068798524738639,0
446,108041162,108041166,11162,11166,Laurieton - Bonny Hills,Wauchope,22.179046246488745,0
447,108041162,108051170,11162,11170,Laurieton - Bonny Hills,Taree Region,43.659986251063124,0
448,108041163,108041164,11163,11164,Port Macquarie - East,Port Macquarie - West,11.928589582347385,0
449,108041163,108041166,11163,11166,Port Macquarie - East,Wauchope,9.437092233430850,0
450,108041164,108041165,11164,11165,Port Macquarie - West,Port Macquarie Region,19.702398478359303,0
451,108041164,108041166,11164,11166,Port Macquarie - West,Wauchope,19.915114823655731,0
452,108041165,108041166,11165,11166,Port Macquarie Region,Wauchope,45.599854924983831,0
453,108041165,108051170,11165,11170,Port Macquarie Region,Taree Region,124.386674797208510,0
454,108041165,110011189,11165,11189,Port Macquarie Region,Walcha,87.496214823322816,0
455,108051167,108051170,11167,11170,Gloucester,Taree Region,124.915397786333640,0
456,108051167,110011189,11167,11189,Gloucester,Walcha,46.953460507046799,0
457,108051168,108051169,11168,11169,Old Bar - Manning Point - Red Head,Taree,17.743558391215263,0
458,108051168,108051170,11168,11170,Old Bar - Manning Point - Red Head,Taree Region,46.314837511940574,0
459,108051169,108051170,11169,11170,Taree,Taree Region,69.419218121875630,0
460,108051169,108051171,11169,11171,Taree,Wingham,6.492046285897657,0
461,108051170,108051171,11170,11171,Taree Region,Wingham,54.660754523748786,0
462,108051170,110011189,11170,11189,Taree Region,Walcha,59.114025089698679,0
463,109011172,109011173,11172,11173,Albury - East,Albury - North,2.753377523032492,0
464,109011172,109011174,11172,11174,Albury - East,Albury - South,4.445988879545858,0
465,109011172,109011175,11172,11175,Albury - East,Albury Region,20.304710528992079,0
466,109011172,109011176,11172,11176,Albury - East,Lavington,4.722989927615566,0
467,109011172,204031072,11172,21072,Albury - East,Towong,20.448253699785703,0
468,109011172,204031074,11172,21074,Albury - East,Wodonga,26.727542871415739,0
469,109011173,109011174,11173,11174,Albury - North,Albury - South,13.775685637395235,0
470,109011173,109011175,11173,11175,Albury - North,Albury Region,3.428537787442365,0
471,109011173,109011176,11173,11176,Albury - North,Lavington,11.033566464796463,0
472,109011174,109011175,11174,11175,Albury - South,Albury Region,12.797378718797001,0
473,109011174,204031073,11174,21073,Albury - South,West Wodonga,8.030282203551257,0
474,109011174,204031074,11174,21074,Albury - South,Wodonga,18.687880450157490,0
475,109011175,109011176,11175,11176,Albury Region,Lavington,12.012987652504092,0
476,109011175,109031181,11175,11181,Albury Region,Corowa Region,105.647343439192480,0
477,109011175,113021260,11175,11260,Albury Region,Tumbarumba,94.748199616325067,0
478,109011175,113031271,11175,11271,Albury Region,Wagga Wagga Region,173.917024175037880,0
479,109011175,204031070,11175,21070,Albury Region,Chiltern - Indigo Valley,4.335281022980485,0
480,109011175,204031072,11175,21072,Albury Region,Towong,121.393124900191370,0
481,109011175,204031073,11175,21073,Albury Region,West Wodonga,25.513017260619648,0
482,109021177,109021179,11177,11179,Hay,Wentworth-Balranald Region,392.702296670958670,0
483,109021177,109031183,11177,11183,Hay,Deniliquin Region,151.629716245376950,0
484,109021177,113011257,11177,11257,Hay,Griffith Region,299.315273958362640,0
485,109021178,109021179,11178,11179,Wentworth - Buronga,Wentworth-Balranald Region,102.611574205616440,0
486,109021178,215021395,11178,21395,Wentworth - Buronga,Irymple,18.941180947607812,0
487,109021178,215021396,11178,21396,Wentworth - Buronga,Merbein,28.964265701348072,0
488,109021178,215021398,11178,21398,Wentworth - Buronga,Mildura Region,54.446582832491330,0
489,109021178,215021469,11178,21469,Wentworth - Buronga,Mildura - North,18.505805998488402,0
490,109021178,215021470,11178,21470,Wentworth - Buronga,Mildura - South,4.062285366355506,0
